,CNPJ_CIA,DT_REFER,DENOM_CIA,CD_CVM,Acoes_ON,Acoes_PN,Tes_ON,Tes_PN,Total
28149,84.693.183/0001-68,2022-09-30,SCHULZ S.A.,14664,152692764.0,204682016.0,30340.0,228400.0,357374780.0
28150,84.693.183/0001-68,2022-12-31,SCHULZ S.A.,14664,152692764.0,204682016.0,3036.0,228400.0,357374780.0
28151,85.041.333/0001-11,2011-03-31,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28152,85.041.333/0001-11,2011-06-30,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28153,85.041.333/0001-11,2011-09-30,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28154,85.041.333/0001-11,2011-12-31,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28155,85.041.333/0001-11,2012-03-31,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28156,85.041.333/0001-11,2012-06-30,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28157,85.041.333/0001-11,2012-09-30,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28158,85.041.333/0001-11,2012-12-31,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28159,85.041.333/0001-11,2013-03-31,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28160,85.041.333/0001-11,2013-06-30,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28161,85.041.333/0001-11,2013-09-30,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28162,85.041.333/0001-11,2013-12-31,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28163,85.041.333/0001-11,2014-03-31,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28164,85.041.333/0001-11,2014-06-30,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28165,85.041.333/0001-11,2014-09-30,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28166,85.041.333/0001-11,2014-12-31,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28167,85.041.333/0001-11,2015-03-31,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28168,85.041.333/0001-11,2015-06-30,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28169,85.041.333/0001-11,2015-09-30,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28170,85.041.333/0001-11,2015-12-31,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28171,85.041.333/0001-11,2016-03-31,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28172,85.041.333/0001-11,2016-06-30,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28173,85.041.333/0001-11,2016-09-30,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28174,85.041.333/0001-11,2016-12-31,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28175,85.041.333/0001-11,2017-03-31,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28176,85.041.333/0001-11,2017-06-30,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28177,85.041.333/0001-11,2017-09-30,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28178,85.041.333/0001-11,2017-12-31,TERMINAIS PORTUARIOS PONTA DO FELIX S.A.,15407,85937.0,145450.0,0.0,0.0,231387.0
28179,85.041.333/0001-11,2018-03-31,PORTO PONTA DO FELIX S/A,15407,85937.0,145450.0,0.0,0.0,231387.0
28180,85.041.333/0001-11,2018-06-30,PORTO PONTA DO FELIX S/A,15407,85937.0,145450.0,0.0,0.0,231387.0
28181,85.041.333/0001-11,2018-09-30,PORTO PONTA DO FELIX S/A,15407,85937.0,145450.0,0.0,0.0,231387.0
28182,85.041.333/0001-11,2018-12-31,PORTO PONTA DO FELIX S/A,15407,85937.0,145450.0,0.0,0.0,231387.0
28183,85.041.333/0001-11,2019-03-31,PORTO PONTA DO FELIX S/A,15407,85937.0,145450.0,0.0,0.0,231387.0
28184,85.041.333/0001-11,2019-06-30,PORTO PONTA DO FELIX S/A,15407,85937.0,145450.0,0.0,0.0,231387.0
28185,85.041.333/0001-11,2019-09-30,PORTO PONTA DO FELIX S/A,15407,85937.0,145450.0,0.0,0.0,231387.0
28186,85.041.333/0001-11,2019-12-31,PORTO PONTA DO FELIX S/A,15407,85937.0,145450.0,0.0,0.0,231387.0
28187,85.041.333/0001-11,2020-03-31,PORTO PONTA DO FELIX S/A,15407,859370.0,145450.0,0.0,0.0,1004820.0
28188,85.041.333/0001-11,2020-06-30,PORTO PONTA DO FELIX S/A,15407,85937.0,1454500.0,0.0,0.0,1540437.0
28189,85.041.333/0001-11,2020-09-30,PORTO PONTA DO FELIX S/A,15407,85937.0,145450.0,0.0,0.0,231387.0
28190,85.041.333/0001-11,2020-12-31,PORTO PONTA DO FELIX S/A,15407,85937.0,145450.0,0.0,0.0,231387.0
28191,85.041.333/0001-11,2021-03-31,PORTO PONTA DO FELIX S/A,15407,85937.0,145450.0,0.0,0.0,231387.0
28192,85.041.333/0001-11,2021-06-30,PORTO PONTA DO FELIX S/A,15407,85937.0,145450.0,0.0,0.0,231387.0
28193,85.041.333/0001-11,2021-09-30,PORTO PONTA DO FELIX S/A,15407,85937.0,145450.0,0.0,0.0,231387.0
28194,85.041.333/0001-11,2021-12-31,PORTO PONTA DO FELIX S/A,15407,85937.0,145450.0,0.0,0.0,231387.0
28195,85.041.333/0001-11,2022-03-31,PORTO PONTA DO FELIX S/A,15407,85937.0,145450.0,0.0,0.0,231387.0
28196,85.041.333/0001-11,2022-06-30,PORTO PONTA DO FELIX S/A,15407,85937.0,145450.0,0.0,0.0,231387.0
28197,85.041.333/0001-11,2022-09-30,PORTO PONTA DO FELIX S/A,15407,85937.0,145450.0,0.0,0.0,231387.0
28198,85.041.333/0001-11,2022-12-31,PORTO PONTA DO FELIX S/A,15407,85937.0,145450.0,0.0,0.0,231387.0
28199,85.778.074/0001-06,2011-03-31,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28200,85.778.074/0001-06,2011-06-30,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28201,85.778.074/0001-06,2011-09-30,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28202,85.778.074/0001-06,2011-12-31,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28203,85.778.074/0001-06,2012-03-31,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28204,85.778.074/0001-06,2012-06-30,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28205,85.778.074/0001-06,2012-09-30,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28206,85.778.074/0001-06,2012-12-31,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28207,85.778.074/0001-06,2013-03-31,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28208,85.778.074/0001-06,2013-06-30,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28209,85.778.074/0001-06,2013-09-30,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28210,85.778.074/0001-06,2013-12-31,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28211,85.778.074/0001-06,2014-03-31,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28212,85.778.074/0001-06,2014-06-30,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28213,85.778.074/0001-06,2014-09-30,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28214,85.778.074/0001-06,2014-12-31,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28215,85.778.074/0001-06,2015-03-31,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28216,85.778.074/0001-06,2015-06-30,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28217,85.778.074/0001-06,2015-09-30,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28218,85.778.074/0001-06,2015-12-31,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28219,85.778.074/0001-06,2016-03-31,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28220,85.778.074/0001-06,2016-06-30,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28221,85.778.074/0001-06,2016-09-30,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28222,85.778.074/0001-06,2016-12-31,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28223,85.778.074/0001-06,2017-03-31,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28224,85.778.074/0001-06,2017-06-30,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28225,85.778.074/0001-06,2017-09-30,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28226,85.778.074/0001-06,2017-12-31,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28227,85.778.074/0001-06,2018-03-31,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28228,85.778.074/0001-06,2018-06-30,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28229,85.778.074/0001-06,2018-09-30,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28230,85.778.074/0001-06,2018-12-31,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28231,85.778.074/0001-06,2019-03-31,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28232,85.778.074/0001-06,2019-06-30,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28233,85.778.074/0001-06,2019-09-30,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28234,85.778.074/0001-06,2019-12-31,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28235,85.778.074/0001-06,2020-03-31,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28236,85.778.074/0001-06,2020-06-30,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28237,85.778.074/0001-06,2020-09-30,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28238,85.778.074/0001-06,2020-12-31,METALURGICA RIOSULENSE S.A.,13439,343000.0,240000.0,0.0,0.0,583000.0
28239,85.778.074/0001-06,2021-03-31,METALURGICA RIOSULENSE S.A.,13439,3430000.0,2400000.0,0.0,0.0,5830000.0
28240,85.778.074/0001-06,2021-06-30,METALURGICA RIOSULENSE S.A.,13439,3430000.0,2400000.0,0.0,0.0,5830000.0
28241,85.778.074/0001-06,2021-09-30,METALURGICA RIOSULENSE S.A.,13439,3430000.0,2400000.0,0.0,0.0,5830000.0
28242,85.778.074/0001-06,2021-12-31,METALURGICA RIOSULENSE S.A.,13439,3430000.0,2400000.0,0.0,0.0,5830000.0
28243,85.778.074/0001-06,2022-03-31,METALURGICA RIOSULENSE S.A.,13439,3430000.0,2400000.0,0.0,0.0,5830000.0
28244,85.778.074/0001-06,2022-06-30,METALURGICA RIOSULENSE S.A.,13439,3430000.0,2400000.0,0.0,0.0,5830000.0
28245,85.778.074/0001-06,2022-09-30,METALURGICA RIOSULENSE S.A.,13439,3430.0,2410.0,0.0,0.0,5840.0
28246,85.778.074/0001-06,2022-12-31,METALURGICA RIOSULENSE S.A.,13439,3493960.0,2444753.0,0.0,0.0,5938713.0
28247,86.375.425/0001-09,2011-03-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,5551953.0,0.0,1100.0,9764483.0
28248,86.375.425/0001-09,2011-06-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,5551953.0,0.0,1800.0,9764483.0
28249,86.375.425/0001-09,2011-09-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,5551953.0,0.0,3400.0,9764483.0
28250,86.375.425/0001-09,2011-12-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,5551953.0,0.0,4120.0,9764483.0
28251,86.375.425/0001-09,2012-03-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,5551953.0,0.0,4120.0,9764483.0
28252,86.375.425/0001-09,2012-06-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,5551953.0,0.0,4720.0,9764483.0
28253,86.375.425/0001-09,2012-09-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,5551953.0,0.0,4720.0,9764483.0
28254,86.375.425/0001-09,2012-12-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,5551953.0,0.0,20720.0,9764483.0
28255,86.375.425/0001-09,2013-03-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,5551953.0,0.0,30720.0,9764483.0
28256,86.375.425/0001-09,2013-06-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,5551953.0,0.0,36920.0,9764483.0
28257,86.375.425/0001-09,2013-09-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,5551953.0,0.0,272720.0,9764483.0
28258,86.375.425/0001-09,2013-12-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,5551953.0,0.0,503320.0,9764483.0
28259,86.375.425/0001-09,2014-03-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,5551953.0,0.0,503320.0,9764483.0
28260,86.375.425/0001-09,2014-06-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,5551953.0,0.0,512720.0,9764483.0
28261,86.375.425/0001-09,2014-09-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,5551953.0,0.0,541920.0,9764483.0
28262,86.375.425/0001-09,2014-12-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,5551953.0,0.0,608320.0,9764483.0
28263,86.375.425/0001-09,2015-03-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,5551953.0,0.0,627220.0,9764483.0
28264,86.375.425/0001-09,2015-06-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,125500.0,9137263.0
28265,86.375.425/0001-09,2015-09-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,125500.0,9137263.0
28266,86.375.425/0001-09,2015-12-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,125500.0,9137263.0
28267,86.375.425/0001-09,2016-03-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,125500.0,9137263.0
28268,86.375.425/0001-09,2016-06-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,125500.0,9137263.0
28269,86.375.425/0001-09,2016-09-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,125500.0,9137263.0
28270,86.375.425/0001-09,2016-12-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,125500.0,9137263.0
28271,86.375.425/0001-09,2017-03-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,125500.0,9137263.0
28272,86.375.425/0001-09,2017-06-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,125500.0,9137263.0
28273,86.375.425/0001-09,2017-09-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,125500.0,9137263.0
28274,86.375.425/0001-09,2017-12-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,125500.0,9137263.0
28275,86.375.425/0001-09,2018-03-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,125500.0,9137263.0
28276,86.375.425/0001-09,2018-06-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,125500.0,9137263.0
28277,86.375.425/0001-09,2018-09-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,125500.0,9137263.0
28278,86.375.425/0001-09,2018-12-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,132400.0,9137263.0
28279,86.375.425/0001-09,2019-03-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,136600.0,9137263.0
28280,86.375.425/0001-09,2019-06-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,144500.0,9137263.0
28281,86.375.425/0001-09,2019-09-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,145500.0,9137263.0
28282,86.375.425/0001-09,2019-12-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,151500.0,9137263.0
28283,86.375.425/0001-09,2020-03-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,156400.0,9137263.0
28284,86.375.425/0001-09,2020-06-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,160700.0,9137263.0
28285,86.375.425/0001-09,2020-09-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,253700.0,9137263.0
28286,86.375.425/0001-09,2020-12-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,314833.0,9137263.0
28287,86.375.425/0001-09,2021-03-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,347533.0,9137263.0
28288,86.375.425/0001-09,2021-06-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,347533.0,9137263.0
28289,86.375.425/0001-09,2021-09-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,347533.0,9137263.0
28290,86.375.425/0001-09,2021-12-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,347533.0,9137263.0
28291,86.375.425/0001-09,2022-03-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4924733.0,0.0,347533.0,9137263.0
28292,86.375.425/0001-09,2022-06-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4577200.0,0.0,0.0,8789730.0
28293,86.375.425/0001-09,2022-09-30,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4577200.0,0.0,0.0,8789730.0
28294,86.375.425/0001-09,2022-12-31,METISA METALURGICA TIMBOENSE S.A.,8753,4212530.0,4577200.0,0.0,0.0,8789730.0
28295,86.550.951/0001-50,2011-03-31,POMIFRUTAS S/A,19658,110000.0,0.0,0.0,0.0,110000.0
28296,86.550.951/0001-50,2011-06-30,POMIFRUTAS S/A,19658,110000.0,0.0,0.0,0.0,110000.0
28297,86.550.951/0001-50,2011-09-30,POMIFRUTAS S/A,19658,110000.0,0.0,0.0,0.0,110000.0
28298,86.550.951/0001-50,2011-12-31,POMIFRUTAS S/A,19658,110000.0,0.0,0.0,0.0,110000.0
28299,86.550.951/0001-50,2012-03-31,POMIFRUTAS S/A,19658,150000.0,0.0,0.0,0.0,150000.0
28300,86.550.951/0001-50,2012-06-30,POMIFRUTAS S/A,19658,150000.0,0.0,0.0,0.0,150000.0
28301,86.550.951/0001-50,2012-09-30,POMIFRUTAS S/A,19658,150000.0,0.0,0.0,0.0,150000.0
28302,86.550.951/0001-50,2012-12-31,POMIFRUTAS S/A,19658,150000.0,0.0,0.0,0.0,150000.0
28303,86.550.951/0001-50,2013-03-31,POMIFRUTAS S/A,19658,150000.0,0.0,0.0,0.0,150000.0
28304,86.550.951/0001-50,2013-06-30,POMIFRUTAS S/A,19658,150000.0,0.0,0.0,0.0,150000.0
28305,86.550.951/0001-50,2013-09-30,POMIFRUTAS S/A,19658,150000.0,0.0,0.0,0.0,150000.0
28306,86.550.951/0001-50,2013-12-31,POMIFRUTAS S/A,19658,150000.0,0.0,0.0,0.0,150000.0
28307,86.550.951/0001-50,2014-03-31,POMIFRUTAS S/A,19658,150000.0,0.0,0.0,0.0,150000.0
28308,86.550.951/0001-50,2014-06-30,POMIFRUTAS S/A,19658,151875000.0,0.0,0.0,0.0,151875000.0
28309,86.550.951/0001-50,2014-09-30,POMIFRUTAS S/A,19658,151875.0,0.0,0.0,0.0,151875.0
28310,86.550.951/0001-50,2014-12-31,POMIFRUTAS S/A,19658,7593.0,0.0,0.0,0.0,7593.0
28311,86.550.951/0001-50,2015-03-31,POMIFRUTAS S/A,19658,7593.0,0.0,0.0,0.0,7593.0
28312,86.550.951/0001-50,2015-06-30,POMIFRUTAS S/A,19658,9094.0,0.0,0.0,0.0,9094.0
28313,86.550.951/0001-50,2015-09-30,POMIFRUTAS S/A,19658,9094.0,0.0,0.0,0.0,9094.0
28314,86.550.951/0001-50,2015-12-31,POMIFRUTAS S/A,19658,9094.0,0.0,0.0,0.0,9094.0
28315,86.550.951/0001-50,2016-03-31,POMIFRUTAS S/A,19658,9093745.0,0.0,0.0,0.0,9093745.0
28316,86.550.951/0001-50,2016-06-30,POMIFRUTAS S/A,19658,11942.0,0.0,0.0,0.0,11942.0
28317,86.550.951/0001-50,2016-09-30,POMIFRUTAS S/A,19658,11942.0,0.0,0.0,0.0,11942.0
28318,86.550.951/0001-50,2016-12-31,POMIFRUTAS S/A,19658,11942.0,0.0,0.0,0.0,11942.0
28319,86.550.951/0001-50,2017-03-31,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,11942.0,0.0,0.0,0.0,11942.0
28320,86.550.951/0001-50,2017-06-30,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,11942.0,0.0,0.0,0.0,11942.0
28321,86.550.951/0001-50,2017-09-30,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,11942.0,0.0,0.0,0.0,11942.0
28322,86.550.951/0001-50,2017-12-31,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,11942.0,0.0,0.0,0.0,11942.0
28323,86.550.951/0001-50,2018-03-31,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,12006636.0,0.0,0.0,0.0,12006636.0
28324,86.550.951/0001-50,2018-06-30,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,12006636.0,0.0,0.0,0.0,12006636.0
28325,86.550.951/0001-50,2018-09-30,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,12006636.0,0.0,0.0,0.0,12006636.0
28326,86.550.951/0001-50,2018-12-31,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,12006.0,0.0,0.0,0.0,12006.0
28327,86.550.951/0001-50,2019-03-31,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,12006636.0,0.0,0.0,0.0,12006636.0
28328,86.550.951/0001-50,2019-06-30,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,12006636.0,0.0,0.0,0.0,12006636.0
28329,86.550.951/0001-50,2019-09-30,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,2001106.0,0.0,0.0,0.0,2001106.0
28330,86.550.951/0001-50,2019-12-31,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,2001106.0,0.0,0.0,0.0,2001106.0
28331,86.550.951/0001-50,2020-03-31,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,2001106.0,0.0,0.0,0.0,2001106.0
28332,86.550.951/0001-50,2020-06-30,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,2001106.0,0.0,0.0,0.0,2001106.0
28333,86.550.951/0001-50,2020-09-30,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,2001106.0,0.0,0.0,0.0,2001106.0
28334,86.550.951/0001-50,2020-12-31,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,2001106.0,0.0,0.0,0.0,2001106.0
28335,86.550.951/0001-50,2021-03-31,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,2053606.0,0.0,0.0,0.0,2053606.0
28336,86.550.951/0001-50,2021-06-30,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,2053606.0,0.0,0.0,0.0,2053606.0
28337,86.550.951/0001-50,2021-09-30,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,2053606.0,0.0,0.0,0.0,2053606.0
28338,86.550.951/0001-50,2021-12-31,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,2053606.0,0.0,0.0,0.0,2053606.0
28339,86.550.951/0001-50,2022-03-31,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,2053606.0,0.0,0.0,0.0,2053606.0
28340,86.550.951/0001-50,2022-06-30,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,2053606.0,0.0,0.0,0.0,2053606.0
28341,86.550.951/0001-50,2022-09-30,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,2053606.0,0.0,0.0,0.0,2053606.0
28342,86.550.951/0001-50,2022-12-31,POMIFRUTAS S/A EM RECUPERACAO JUDICIAL,19658,2053606.0,0.0,0.0,0.0,2053606.0
28343,87.043.832/0001-73,2011-03-31,SEIVA S.A. - FLORESTAS E INDÚSTRIAS,10561,8573186.0,10491038.0,0.0,0.0,19064224.0
28344,87.043.832/0001-73,2011-06-30,SEIVA S.A. - FLORESTAS E INDÚSTRIAS,10561,8573186.0,10491038.0,0.0,0.0,19064224.0
28345,87.043.832/0001-73,2011-09-30,SEIVA S.A. - FLORESTAS E INDÚSTRIAS,10561,8573186.0,10491038.0,0.0,0.0,19064224.0
28346,87.043.832/0001-73,2011-12-31,SEIVA S.A. - FLORESTAS E INDÚSTRIAS,10561,8573.0,10491.0,0.0,0.0,19064.0
